id_point_eau,date_releve,departement,commune,latitude,longitude,altitude_m,annee_construction,type_ouvrage,type_pompe,profondeur_forage_m,niveau_statique_m,debit_essai_m3_h,qualite_eau,nb_menages,population_desservie,distance_village_m,nb_points_eau_village,mode_gestion,mode_paiement,cotisation_mensuelle_fcfa,technicien_forme_village,stock_pieces_rechange_commune,distance_atelier_km,maitre_ouvrage,installateur,nb_pannes_12_mois,mois_depuis_derniere_maintenance,nb_jours_arret_12_mois,intervention_prevue,cout_reparation_estime_fcfa,etat_fonctionnement
PE-008236,2025-10-29,Zou,Abomey,6.8409,2.23756,394.9,1983,Forage equipe PMH,India Mark II,82.8,42.2,2.5,Potable,144.0,836,790.0,1,Gestion communale,Au volume,780.0,0,0,23.5,Cooperation bilaterale,ENT-019,5,46.0,315.0,Rehabilitation lourde,740000.0,en panne
PE-002170,2025-06-14,Zou,Bohicon,6.78816,2.66208,269.3,2000,Puits moderne,Aucune (puisage manuel),11.4,3.7,5.8,Turbide,44.0,241,530.0,1,Comite de gestion villageois,Au volume,450.0,1,0,20.2,Prive,ENT-033,2,12.0,1.0,Aucune,0.0,fonctionnel
PE-010213,2025-05-30,Borgou,N'Dali,9.21614,2.26979,197.0,2000,Poste d'eau autonome,Immergee solaire,39.0,17.7,2.59,Potable,43.0,224,290.0,2,Comite de gestion villageois,Cotisation annuelle,590.0,1,1,25.9,ONG internationale,ENT-028,1,1.0,0.0,Aucune,0.0,fonctionnel
PE-008151,2025-05-20,Donga,Bassila,9.47777,1.97383,40.4,1993,Adduction d'eau villageoise,Immergee solaire,15.7,9.2,1.02,Ferrugineuse,81.0,422,330.0,2,Gestion communale,Gratuit,0.0,0,1,40.1,Cooperation bilaterale,ENT-030,1,,7.0,Aucune,0.0,fonctionnel
PE-001570,2025-10-08,Collines,Dassa-Zoume,8.55138,2.47923,108.4,2013,Forage equipe PMH,India Mark II,51.9,8.7,1.4,,66.0,307,1130.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,16.8,Commune,ENT-051,1,14.0,4.0,Aucune,0.0,fonctionnel
PE-007305,2025-10-08,Couffo,Toviklin,7.20392,2.19683,198.6,2013,Adduction d'eau villageoise,Immergee solaire,84.8,26.9,1.28,Potable,106.0,477,1270.0,3,Aucune gestion formelle,Gratuit,0.0,0,1,47.9,Commune,ENT-048,1,9.0,9.0,Aucune,0.0,fonctionnel
PE-009260,2025-11-19,Atacora,Materi,10.79394,1.2528,117.9,2019,Adduction d'eau villageoise,Immergee solaire,50.8,33.3,,Potable,75.0,511,420.0,4,Comite de gestion villageois,Gratuit,0.0,1,1,14.2,Prive,ENT-038,0,4.0,2.0,Aucune,0.0,fonctionnel
PE-006859,2025-01-16,Atlantique,Allada,6.28748,1.69412,156.1,2024,Forage equipe PMH,India Mark II,59.0,26.9,5.1,Potable,53.0,317,160.0,1,Aucune gestion formelle,Gratuit,0.0,0,0,26.5,Commune,ENT-030,0,39.0,323.0,Rehabilitation lourde,1791000.0,en panne
PE-007765,2025-01-19,Mono,Athieme,6.27384,2.12422,122.8,2001,Adduction d'eau villageoise,Immergee solaire,54.2,12.3,4.08,Potable,92.0,595,170.0,3,Comite de gestion villageois,Au volume,1090.0,0,0,20.1,Commune,ENT-046,0,,3.0,Aucune,0.0,fonctionnel
PE-007443,2025-05-16,Plateau,Adja-Ouere,7.24394,2.30173,169.5,2024,Forage equipe PMH,Vergnet,75.7,39.4,4.69,Potable,54.0,289,450.0,3,Comite de gestion villageois,Gratuit,0.0,0,0,43.0,Commune,ENT-006,1,18.0,4.0,Aucune,0.0,fonctionnel
PE-005746,2025-09-12,Atlantique,Abomey-Calavi,6.61653,1.95233,14.4,1987,Puits traditionnel ameliore,Aucune (puisage manuel),4110.0,5.7,3.59,Ferrugineuse,29.0,186,430.0,4,Comite de gestion villageois,Gratuit,0.0,0,0,10.8,Association villageoise,ENT-050,3,29.0,137.0,Rehabilitation lourde,498000.0,en panne
PE-009772,2025-07-05,Alibori,Malanville,11.05362,3.03481,3.0,2002,Forage equipe PMH,Volanta,78.2,,2.5,Fluoree,187.0,1122,850.0,5,Comite de gestion villageois,Gratuit,0.0,1,0,19.9,Etat,ENT-009,1,14.0,3.0,Aucune,0.0,fonctionnel
PE-011334,2025-07-04,Collines,Glazoue,8.1752,2.04419,230.2,2000,Puits moderne,India Mark II,5.0,1.0,5.61,Ferrugineuse,14.0,82,1300.0,2,Delegataire prive,Au volume,260.0,0,0,24.7,ONG internationale,ENT-025,2,17.0,0.0,Aucune,0.0,fonctionnel
PE-006718,2025-11-05,Atacora,Boukoumbe,11.28587,1.68041,234.1,2018,Forage equipe PMH,Kardia,59.6,17.2,2.05,Potable,127.0,648,430.0,3,Gestion communale,Gratuit,0.0,0,0,21.7,Prive,ENT-026,0,18.0,1.0,Aucune,0.0,fonctionnel
PE-004753,2025-03-21,Borgou,KALALE,9.94924,2.69295,228.6,1992,Adduction d'eau villageoise,Immergee solaire,62.8,,0.62,Potable,52.0,291,130.0,6,Delegataire prive,Forfait mensuel,310.0,0,0,15.5,Commune,ENT-048,2,22.0,6.0,Aucune,0.0,fonctionnel
PE-005347,2025-07-08,Atacora,Boukoumbe,10.85034,1.41881,124.2,2016,Forage equipe PMH,India Mark II,68.2,24.2,5.89,Potable,35.0,191,660.0,2,Gestion communale,Gratuit,0.0,0,1,2.4,Commune,ENT-003,1,7.0,2.0,Aucune,0.0,fonctionnel
PE-006615,2025-06-21,Atlantique,Kpomasse,6.31025,2.05164,98.1,2020,Forage equipe PMH,India Mark II,82.6,35.8,5.17,Saumatre,197.0,939,250.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,62.3,Commune,ENT-019,0,35.0,242.0,Remplacement de pompe,1982000.0,en panne
PE-006436,2025-01-13,Atacora,Kerou,10.42631,1.39376,252.8,1988,Poste d'eau autonome,Immergee electrique,64.4,5.3,0.42,Potable,123.0,681,100.0,2,Comite de gestion villageois,Gratuit,0.0,0,0,53.7,Etat,ENT-051,1,16.0,192.0,Remplacement de pompe,1180000.0,en panne
PE-000699,2025-10-15,Oueme,Adjarra,6.26603,2.31888,170.0,2024,Forage equipe PMH,Vergnet,39.3,20.5,3.41,Potable,29.0,102,580.0,4,Comite de gestion villageois,Au volume,150.0,0,0,7.0,Cooperation bilaterale,ENT-012,1,18.0,7.0,Aucune,0.0,fonctionnel
PE-002672,2025-07-16,Oueme,Avrankou,6.78733,2.56126,123.0,2019,Forage equipe PMH,India Mark II,55.8,20.3,4.49,Potable,204.0,1325,390.0,3,Delegataire prive,Au volume,520.0,0,1,4.5,ONG internationale,ENT-025,2,25.0,0.0,Aucune,0.0,fonctionnel
PE-004130,2025-08-02,Couffo,Lalo,6.92172,2.09401,154.4,1990,Forage equipe PMH,Vergnet,68.7,25.5,,Potable,79.0,465,200.0,1,Comite de gestion villageois,Cotisation annuelle,200.0,0,1,18.4,Commune,ENT-014,0,19.0,163.0,Rehabilitation lourde,914000.0,en panne
PE-000001,2025-04-23,Atlantique,Ze,6.0431,2.06015,81.5,2001,Forage equipe PMH,Kardia,77.4,32.5,1.11,Potable,41.0,252,890.0,3,Comite de gestion villageois,Au volume,110.0,0,0,47.8,ONG internationale,ENT-023,4,32.0,106.0,Remplacement de pompe,327000.0,en panne
PE-002987,2025-07-07,Couffo,Toviklin,6.83021,1.80448,3.0,1991,Poste d'eau autonome,Immergee electrique,43.0,,0.82,Turbide,55.0,317,630.0,4,Gestion communale,Cotisation annuelle,950.0,1,0,42.9,Etat,ENT-002,0,13.0,2.0,Aucune,0.0,fonctionnel
PE-001160,2025-04-16,Alibori,Karimama,11.19936,3.15112,224.6,2009,Forage equipe PMH,India Mark II,22.7,3.2,1.93,Turbide,54.0,238,180.0,2,Gestion communale,Cotisation annuelle,940.0,1,1,28.9,Etat,ENT-011,2,17.0,28.0,Remplacement de pieces,78000.0,fonctionnel a reparer
PE-009682,2025-11-04,Donga,OUAKE,9.61309,1.31362,,2024,Forage equipe PMH,India Mark II,45.6,18.6,1.33,Turbide,50.0,278,610.0,4,Comite de gestion villageois,Gratuit,0.0,0,1,18.5,Etat,ENT-015,1,20.0,5.0,Aucune,0.0,fonctionnel
PE-007977,2025-08-11,Donga,Ouake,9.5047,2.01677,171.8,2008,Puits moderne,Aucune (puisage manuel),67.7,18.2,,Turbide,221.0,1018,430.0,1,Gestion communale,Au volume,500.0,1,0,43.7,Etat,ENT-035,0,7.0,2.0,Aucune,0.0,fonctionnel
PE-001561,2025-11-14,Plateau,Ketou,6.7034,2.57571,210.3,1996,Forage equipe PMH,India Mark II,59.2,,2.62,,11.0,71,90.0,4,Aucune gestion formelle,Cotisation annuelle,100.0,0,0,33.8,Prive,ENT-023,1,9.0,261.0,Abandon,1750000.0,en panne
PE-004006,2025-04-07,Atlantique,Toffo,6.58744,2.2877,218.1,1996,Puits traditionnel ameliore,Aucune (puisage manuel),39.5,10.2,3.74,Potable,43.0,293,1810.0,3,Delegataire prive,Au volume,1050.0,1,1,21.4,Cooperation bilaterale,ENT-017,2,8.0,4.0,Aucune,0.0,fonctionnel
PE-006370,2025-05-01,Collines,Savalou,8.37438,2.35242,,2014,Forage equipe PMH,India Mark II,100.1,22.3,2.01,Fluoree,32.0,203,250.0,3,Delegataire prive,Au volume,480.0,0,0,30.4,ONG internationale,ENT-013,0,45.0,2.0,Aucune,0.0,fonctionnel
PE-003586,2025-03-22,  Alibori,Gogounou,11.36489,3.00278,185.3,1994,Adduction d'eau villageoise,Immergee solaire,52.5,18.0,3.08,Potable,142.0,729,230.0,3,Comite de gestion villageois,Cotisation annuelle,590.0,0,0,14.5,Commune,ENT-004,0,52.0,123.0,Abandon,555000.0,en panne
PE-008215,2025-10-03,Collines,Glazoue,8.52716,2.2607,95.5,2013,Puits moderne,India Mark II,31.2,19.1,1.62,Ferrugineuse,28.0,127,300.0,6,Comite de gestion villageois,Cotisation annuelle,800.0,1,1,15.6,Commune,ENT-010,0,11.0,0.0,Aucune,0.0,fonctionnel
PE-004340,2025-07-08,Collines,GLAZOUE,8.01783,2.83242,187.1,2007,Forage equipe PMH,India Mark II,54.3,,2.54,Saumatre,99.0,515,200.0,4,Aucune gestion formelle,Cotisation annuelle,280.0,0,0,17.8,Association villageoise,ENT-044,1,28.0,189.0,Rehabilitation lourde,458000.0,en panne
PE-002315,2025-11-01,Atlantique,Kpomasse,6.57574,2.63002,333.2,2019,Adduction d'eau villageoise,Immergee solaire,96.4,59.1,0.92,Potable,186.0,1086,280.0,2,Comite de gestion villageois,Cotisation annuelle,920.0,0,0,13.8,Etat,ENT-011,0,8.0,1.0,Aucune,0.0,fonctionnel
PE-000886,2025-10-29,Atacora,Boukoumbe,10.75708,1.07901,130.4,2008,Forage equipe PMH,Kardia,95.6,43.9,4.1,Potable,125.0,654,460.0,1,Gestion communale,Au volume,790.0,0,1,35.1,Commune,ENT-041,1,65.0,261.0,Abandon,662000.0,en panne
PE-010710,2025-04-30,Oueme,Akpro-Misserete,6.66297,2.66605,113.0,2024,Forage equipe PMH,Kardia,60.5,14.0,2.51,Potable,17.0,97,130.0,3,Aucune gestion formelle,Gratuit,0.0,1,1,17.4,Commune,ENT-044,0,13.0,2.0,Aucune,0.0,fonctionnel
PE-008170,2025-04-15,Alibori,Malanville,11.66413,2.64341,154.2,2018,Forage equipe PMH,India Mark II,31.8,16.2,2.18,Ferrugineuse,45.0,223,600.0,2,Comite de gestion villageois,Gratuit,0.0,0,0,62.1,Prive,ENT-025,2,10.0,2.0,Aucune,0.0,fonctionnel
PE-004054,2025-06-26,Atacora,Boukoumbe,10.93393,1.54474,,2020,Forage equipe PMH,India Mark II,51.3,37.1,2.16,Potable,118.0,664,580.0,2,Comite de gestion villageois,Gratuit,0.0,0,0,10.9,Prive,ENT-051,2,32.0,2.0,Aucune,0.0,fonctionnel
PE-007373,2025-06-19,Collines,Bante,7.29233,2.54443,229.9,1991,Poste d'eau autonome,Immergee solaire,36.5,3.8,1.24,Potable,54.0,235,50.0,5,Comite de gestion villageois,Cotisation annuelle,920.0,1,1,34.2,Commune,ENT-035,1,7.0,9.0,Aucune,0.0,fonctionnel
PE-003175,2025-09-12,Atacora,Kerou,10.68204,1.51433,268.7,2019,Forage equipe PMH,Vergnet,90.8,34.6,1.7,Fluoree,102.0,591,450.0,3,Delegataire prive,Forfait mensuel,400.0,1,0,16.5,Etat,ENT-049,1,26.0,1.0,Aucune,0.0,fonctionnel
PE-003139,19/01/2025,Couffo,Toviklin,7.07259,2.11752,277.3,2000,Puits moderne,Aucune (puisage manuel),5.0,2.1,4.71,Fluoree,49.0,301,270.0,5,Comite de gestion villageois,Cotisation annuelle,510.0,0,0,16.0,Cooperation bilaterale,ENT-005,0,10.0,0.0,Aucune,0.0,fonctionnel
PE-002858,2025-02-06,Zou,Djidja,7.30501,1.80362,238.2,2022,Adduction d'eau villageoise,Immergee solaire,62.3,11.0,1.88,Potable,30.0,161,1920.0,3,Gestion communale,Au volume,340.0,1,0,58.6,Association villageoise,ENT-041,0,4.0,2.0,Aucune,0.0,fonctionnel
PE-006167,2025-07-03,Alibori,Karimama,10.65566,2.52754,259.8,2016,Forage equipe PMH,India Mark II,91.1,20.0,5.27,Potable,170.0,985,630.0,4,Aucune gestion formelle,Gratuit,0.0,1,0,14.6,Etat,ENT-017,0,3.0,2.0,Aucune,0.0,fonctionnel
PE-009612,2025-06-12,Mono,Athieme,6.65713,1.00183,11.2,2018,Puits moderne,India Mark II,35.8,7.3,3.89,Turbide,35.0,165,350.0,5,Comite de gestion villageois,Au volume,50.0,0,1,16.3,Commune,ENT-001,0,31.0,117.0,Rehabilitation lourde,1451000.0,en panne
PE-006608,2025-01-07,Atlantique,Kpomasse,6.60473,2.22596,83.4,2021,Poste d'eau autonome,Immergee solaire,45.2,38.5,4.31,Ferrugineuse,105.0,552,410.0,7,Comite de gestion villageois,Cotisation annuelle,290.0,0,1,28.9,Etat,ENT-047,1,26.0,7.0,Aucune,0.0,fonctionnel
PE-007679,2025-07-30,Oueme,Adjarra,0.0,0.0,191.9,2000,Forage equipe PMH,Kardia,43.7,5.2,0.59,Potable,95.0,439,370.0,2,Comite de gestion villageois,Gratuit,0.0,0,0,5.8,Commune,ENT-035,4,8.0,154.0,Remplacement de pompe,1273000.0,en panne
PE-009549,2025-10-29,Oueme,Dangbo,6.5744,2.94785,177.2,1999,Poste d'eau autonome,Immergee solaire,59.5,28.0,2.13,Potable,,854,1290.0,6,Comite de gestion villageois,Gratuit,0.0,1,1,13.7,ONG internationale,ENT-007,1,9.0,2.0,Aucune,0.0,fonctionnel
PE-006897,2025-07-17,Couffo,Toviklin,6.90873,2.13865,220.8,2004,Puits moderne,Aucune (puisage manuel),5.0,3.5,4.11,Potable,49.0,225,1150.0,2,Comite de gestion villageois,Cotisation annuelle,490.0,0,1,67.2,Association villageoise,ENT-006,0,14.0,4.0,Aucune,0.0,fonctionnel
PE-007422,2025-06-26,Atlantique,Tori-Bossito,7.10968,2.29302,136.6,2015,Forage equipe PMH,India Mark II,63.0,26.6,3.25,Potable,30.0,195,870.0,4,Comite de gestion villageois,Cotisation annuelle,310.0,1,1,26.8,Etat,ENT-011,0,5.0,9.0,Aucune,0.0,fonctionnel
PE-009684,14/05/2025,Atlantique,Allada,6.52547,2.35864,124.8,2013,Adduction d'eau villageoise,Immergee solaire,65.0,10.9,3.98,Saumatre,105.0,553,410.0,3,Delegataire prive,Au volume,1280.0,1,0,3.8,ONG internationale,ENT-050,2,4.0,1.0,Aucune,0.0,fonctionnel
PE-010170,2025-04-13,Collines,OUESSE,8.28293,2.06184,126.1,1982,Adduction d'eau villageoise,Immergee thermique,19.6,6.5,1.86,Potable,44.0,142,1560.0,2,Comite de gestion villageois,Au volume,750.0,0,1,68.9,Prive,ENT-016,1,,14.0,Reparation legere,148000.0,fonctionnel a reparer
PE-006614,2025-11-03,Atacora,Cobly,10.75824,1.72643,,1985,Forage equipe PMH,Vergnet,53.5,17.9,2.49,Turbide,57.0,322,1130.0,3,Comite de gestion villageois,Au volume,50.0,1,0,23.6,ONG internationale,ENT-014,3,10.0,4.0,Aucune,0.0,fonctionnel
PE-001747,2025-10-21,Alibori,Banikoara,11.46455,3.04671,29.5,1991,Puits moderne,Aucune (puisage manuel),5.0,1.8,3.59,Potable,29.0,170,1090.0,2,Aucune gestion formelle,Gratuit,0.0,0,1,61.4,Etat,ENT-009,3,10.0,180.0,Rehabilitation lourde,453000.0,en panne
PE-005079,2025-10-31,Borgou,Perere,9.5074,2.91565,220.1,1999,Forage equipe PMH,Kardia,54.9,11.9,3.08,Saumatre,211.0,1336,1260.0,3,Gestion communale,Cotisation annuelle,60.0,0,0,36.0,Commune,ENT-025,1,6.0,258.0,Rehabilitation lourde,200000.0,en panne
PE-006136,2025-04-04,Oueme,Dangbo,6.82616,2.29137,174.8,2004,Poste d'eau autonome,Immergee solaire,56.1,4.9,4.49,Potable,183.0,788,70.0,1,Aucune gestion formelle,Gratuit,0.0,0,0,10.0,Etat,ENT-021,2,24.0,291.0,Remplacement de pompe,1119000.0,en panne
PE-006306,2025-10-17,Zou,Ouinhi,7.44262,2.26598,60.8,1985,Puits moderne,Aucune (puisage manuel),5.0,2.9,2.1,Potable,146.0,862,480.0,4,Aucune gestion formelle,Gratuit,0.0,0,1,16.0,Etat,ENT-003,4,23.0,133.0,Remplacement de pompe,1131000.0,en panne
PE-005495,2025-06-05,Atacora,NATITINGOU,10.25729,0.97407,89.8,2014,Adduction d'eau villageoise,Immergee solaire,24.3,,3.46,Potable,9.0,56,1650.0,2,Comite de gestion villageois,Gratuit,0.0,1,1,10.8,Commune,ENT-052,0,6.0,0.0,Aucune,0.0,fonctionnel
PE-003672,2025-03-19,Couffo,Klouekanme,6.97758,1.80542,137.1,1995,Puits traditionnel ameliore,Aucune (puisage manuel),14.2,2.9,4.07,Potable,109.0,579,170.0,2,Comite de gestion villageois,Gratuit,0.0,0,0,28.8,Cooperation bilaterale,ENT-051,5,10.0,67.0,Rehabilitation lourde,750000.0,en panne
PE-011117,2025-04-25,Mono,Grand-Popo,6.97208,1.36588,112.0,1984,Puits moderne,India Mark II,56.9,33.4,1.93,Potable,55.0,296,540.0,3,Delegataire prive,Au volume,1280.0,1,1,17.2,Etat,ENT-030,3,16.0,28.0,Reparation legere,128000.0,fonctionnel a reparer
PE-002946,2025-10-01,Zou,Ouinhi,7.31563,1.94978,197.3,2003,Forage equipe PMH,India Mark II,67.6,45.3,2.4,Ferrugineuse,89.0,452,1580.0,4,Delegataire prive,Au volume,1340.0,1,1,5.4,Etat,ENT-007,0,12.0,177.0,Abandon,1261000.0,en panne
PE-007132,2025-06-04,Oueme,Seme-Kpodji,6.74994,2.81944,81.2,2016,Forage equipe PMH,Volanta,50.9,32.5,2.89,Fluoree,83.0,447,220.0,2,Comite de gestion villageois,Gratuit,0.0,1,1,15.2,Etat,ENT-028,0,7.0,7.0,Aucune,0.0,fonctionnel
PE-009121,2025-05-16,Collines,Save,8.59211,2.34929,121.6,2023,Puits moderne,India Mark II,24.7,4.2,4.41,Saumatre,164.0,791,760.0,3,Delegataire prive,Au volume,330.0,0,0,41.1,Commune,ENT-041,0,19.0,11.0,Aucune,0.0,fonctionnel
PE-004956,2025-01-07,Borgou,Nikki,9.55084,2.63363,70.2,2023,Forage equipe PMH,India Mark II,32.1,6.2,4.94,,30.0,165,340.0,2,Gestion communale,Cotisation annuelle,190.0,0,0,114.4,Etat,ENT-027,0,23.0,0.0,Aucune,0.0,fonctionnel
PE-005790,2025-07-07,Mono,Bopa,6.25262,1.5641,186.7,2020,Puits moderne,Aucune (puisage manuel),26.8,15.3,1.48,Potable,171.0,966,690.0,6,Gestion communale,Cotisation annuelle,490.0,0,0,61.9,ONG internationale,ENT-035,1,25.0,3.0,Aucune,0.0,fonctionnel
PE-009420,2025-03-21,Atlantique,Ze,5.94991,1.99081,3.0,2018,Forage equipe PMH,India Mark II,61.1,22.6,1.84,Potable,49.0,247,380.0,5,Aucune gestion formelle,Cotisation annuelle,160.0,0,0,20.8,Commune,ENT-001,1,12.0,213.0,Rehabilitation lourde,738000.0,en panne
PE-006671,2025-05-08,Couffo,Lalo,7.14381,1.20709,191.7,2001,Forage equipe PMH,Volanta,41.3,25.3,0.75,Fluoree,77.0,447,1400.0,3,Aucune gestion formelle,Cotisation annuelle,430.0,0,1,23.5,Etat,ENT-025,1,15.0,4.0,Aucune,0.0,fonctionnel
PE-007793,2025-06-01,Borgou,Parakou,9.17585,3.17927,207.7,1992,Adduction d'eau villageoise,Immergee electrique,42.6,10.5,0.55,Fluoree,130.0,757,200.0,2,Gestion communale,Au volume,280.0,0,1,18.7,ONG internationale,ENT-026,1,27.0,238.0,Abandon,2465000.0,en panne
PE-005945,2025-10-27,Borgou,N'Dali,10.07782,2.38693,171.4,1998,Poste d'eau autonome,Immergee electrique,49.0,33.9,4.07,Potable,97.0,508,1220.0,3,Delegataire prive,Forfait mensuel,330.0,1,0,25.6,Prive,ENT-015,1,14.0,1.0,Aucune,0.0,fonctionnel
PE-009899,2025-06-03,Oueme,Porto-Novo,6.86329,1.84081,161.4,2006,Forage equipe PMH,India Mark II,39.5,21.0,,Potable,157.0,1062,120.0,1,Delegataire prive,Au volume,600.0,1,0,45.3,Etat,ENT-028,2,13.0,3.0,Aucune,0.0,fonctionnel
PE-000997,2025-04-22,Atlantique,Ze,6.34128,2.08204,346.4,1990,Puits moderne,Aucune (puisage manuel),5.0,2.5,3.14,Potable,59.0,401,170.0,3,Delegataire prive,Au volume,370.0,1,0,28.1,Commune,ENT-042,3,10.0,3.0,Aucune,0.0,fonctionnel
PE-008337,2025-11-19,Plateau,Adja-Ouere,7.16432,2.82443,153.8,1998,Puits traditionnel ameliore,Aucune (puisage manuel),68.8,15.8,1.48,Potable,,241,270.0,3,Delegataire prive,Forfait mensuel,960.0,1,0,11.1,Cooperation bilaterale,ENT-049,2,14.0,7.0,Aucune,0.0,fonctionnel
PE-008483,2025-04-21,Borgou,N'Dali,10.01304,3.00534,217.9,2002,Poste d'eau autonome,Immergee solaire,85.6,18.7,0.88,Potable,134.0,651,770.0,4,Comite de gestion villageois,Cotisation annuelle,220.0,0,1,19.5,Commune,ENT-014,1,5.0,8.0,Aucune,0.0,fonctionnel
PE-003282,2025-04-28,Atlantique,Kpomasse,6.4058,2.30343,113.5,2009,Adduction d'eau villageoise,Immergee solaire,76.4,35.2,0.73,Potable,130.0,739,180.0,3,Delegataire prive,Au volume,1250.0,1,1,19.2,Cooperation bilaterale,ENT-045,2,10.0,7.0,Aucune,0.0,fonctionnel
PE-002737,2025-04-03,Atlantique,Ouidah,6.58585,1.92001,258.7,1993,Puits moderne,Aucune (puisage manuel),5.0,1.3,2.64,,44.0,289,90.0,3,Aucune gestion formelle,Gratuit,,0,0,21.4,ONG internationale,ENT-038,0,36.0,206.0,Rehabilitation lourde,1207000.0,en panne
PE-010547,2025-07-12,Zou,Bohicon,7.52259,1.68549,105.6,2023,Forage equipe PMH,India Mark II,61.9,27.1,2.1,Fluoree,82.0,522,780.0,2,Comite de gestion villageois,Cotisation annuelle,460.0,1,1,13.2,ONG internationale,ENT-020,0,6.0,1.0,Aucune,0.0,fonctionnel
PE-002731,2025-09-10,Atlantique,Kpomasse,5.98546,2.00076,,1998,Puits traditionnel ameliore,Aucune (puisage manuel),5.0,2.0,3.44,Ferrugineuse,,455,160.0,3,Comite de gestion villageois,Cotisation annuelle,420.0,1,0,126.2,Association villageoise,ENT-033,1,12.0,118.0,Abandon,771000.0,en panne
PE-002218,2025-09-21,Atlantique,Tori-Bossito,6.23773,2.37304,113.7,2006,Adduction d'eau villageoise,Immergee solaire,60.1,19.4,4.82,Potable,78.0,435,70.0,2,Comite de gestion villageois,Gratuit,0.0,0,0,89.7,Etat,ENT-044,0,8.0,0.0,Aucune,0.0,fonctionnel
PE-005780,2025-10-24,Alibori,Segbana,10.96094,3.44814,304.9,2016,Puits moderne,Aucune (puisage manuel),11.9,3.1,-1.0,Potable,,381,990.0,4,Delegataire prive,Au volume,290.0,1,0,21.1,Cooperation bilaterale,ENT-037,1,17.0,3.0,Aucune,0.0,fonctionnel
PE-003439,2025-02-03,Donga,Bassila,9.66015,1.44794,171.9,2002,Forage equipe PMH,India Mark II,25.2,14.1,1.98,Turbide,64.0,317,730.0,4,Gestion communale,Cotisation annuelle,480.0,0,1,27.3,Etat,ENT-038,5,15.0,203.0,Rehabilitation lourde,653000.0,en panne
PE-004451,2025-11-17,Atacora,Natitingou,10.46567,1.53005,274.1,2014,Forage equipe PMH,Volanta,69.8,48.5,,Potable,128.0,658,1350.0,3,Delegataire prive,Au volume,390.0,1,0,23.5,Etat,ENT-027,0,,3.0,Aucune,0.0,fonctionnel
PE-006579,2025-07-09,Oueme,Seme-Kpodji,6.79325,2.84396,,2008,Poste d'eau autonome,Immergee solaire,46.2,,1.51,Saumatre,167.0,1059,240.0,1,Comite de gestion villageois,Gratuit,0.0,0,0,99.9,Cooperation bilaterale,ENT-028,2,9.0,83.0,Remplacement de pompe,864000.0,en panne
PE-000414,2025-06-12,Oueme,Dangbo,6.25618,2.68514,179.5,1998,Poste d'eau autonome,Immergee solaire,54.3,36.7,3.69,Potable,68.0,376,90.0,4,Comite de gestion villageois,Cotisation annuelle,730.0,0,1,20.9,Commune,ENT-027,0,,2.0,Aucune,0.0,fonctionnel
PE-005059,2025-03-25,Atacora,Toucountouna,10.64082,0.77127,336.6,2008,Puits moderne,Aucune (puisage manuel),18.8,,2.49,Fluoree,152.0,854,1450.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,51.3,Cooperation bilaterale,ENT-009,1,19.0,5.0,Aucune,0.0,fonctionnel
PE-007215,2025-10-09,Couffo,Dogbo,6.63764,1.9965,192.2,1992,Puits moderne,Aucune (puisage manuel),45.0,11.6,,Potable,85.0,382,110.0,1,Comite de gestion villageois,Au volume,1250.0,1,0,6.7,ONG internationale,ENT-034,1,12.0,103.0,Remplacement de pompe,200000.0,en panne
PE-010640,2025-09-05,Zou,Za-Kpota,7.29805,2.18788,107.5,1982,Puits moderne,Aucune (puisage manuel),17.7,,8.56,Potable,136.0,715,390.0,2,Gestion communale,Cotisation annuelle,540.0,0,0,52.9,ONG internationale,ENT-036,3,32.0,1.0,Aucune,0.0,fonctionnel
PE-009843,2025-04-11,Oueme,Bonou,6.85062,2.13392,83.2,2013,Poste d'eau autonome,Immergee electrique,61.7,35.6,1.93,Ferrugineuse,,455,1120.0,3,Aucune gestion formelle,Gratuit,0.0,0,0,28.4,Etat,ENT-018,0,32.0,255.0,Rehabilitation lourde,1457000.0,en panne
PE-003528,2025-06-23,Plateau,Pobe,7.07144,2.64815,66.1,2013,Forage equipe PMH,Kardia,45.3,20.6,4.51,Saumatre,,98,160.0,3,Delegataire prive,Forfait mensuel,280.0,0,0,36.5,Cooperation bilaterale,ENT-009,2,,0.0,Aucune,0.0,fonctionnel
PE-010446,2025-06-19,  Plateau,Ketou,6.87009,1.99763,248.5,2023,Puits traditionnel ameliore,Aucune (puisage manuel),8.7,1.8,3.99,Potable,74.0,0,930.0,6,Comite de gestion villageois,Cotisation annuelle,420.0,0,0,46.2,Commune,ENT-018,0,8.0,4.0,Aucune,0.0,fonctionnel
PE-003444,2025-07-14,Borgou,Tchaourou,10.07707,3.02134,184.1,1996,Adduction d'eau villageoise,Immergee solaire,66.9,45.4,1.63,Potable,143.0,918,1210.0,2,Aucune gestion formelle,Gratuit,0.0,0,0,17.2,ONG internationale,ENT-036,0,32.0,185.0,Rehabilitation lourde,791000.0,en panne
